"","usageKey","countryCode","stateProvince","locality","decimalLatitude","decimalLongitude","eventDate","recordedBy","image","institutionID","collection_id","sex","preservation","bodypart","localisation","order","family","genus","canonicalName","authorship"
"329","m1","ES","Valencia ","Valencia Albufera Dehesa","39.26","-0.33","","E. Moroder",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"330","m1","ES","Valencia ","Valencia Albufera Dehesa","39.26","-0.33","1966-06","J. Vives",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"331","m1","ES","Valencia ","Valencia Torrente ","39.36","-0.56","","Torres Sala",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"332","m1","ES","Valencia ","Valencia","39.45","-0.44","","",NA,"Vazquez database",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"333","m1","TU","Nord Est ","Nabeul Korba ","36.57","10.86","","",NA,"NMPC",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"334","m1","TU","Nord Est ","Nabeul Nabeul ","36.44","10.74","1989-06-27","",NA,"NMPC",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"335","m1","TU","Nord Est ","Tunis Bordj Cédria ","36.68","10.37","","",NA,"Normand (1936)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"336","m1","TU","Nord Est ","Tunis Radès ","36.77","10.28","","",NA,"Normand (1936)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"337","m1","TU","Nord Ouest ","Béja-Bizerte  btw Cap Negro .Cap Serrat","37.16","9.12","1984-06-04","P. Audisio",NA,"MAB",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"338","m1","TU","Nord Ouest ","Jendouba btw Babouch. Tabarka ","36.96","8.73","1984-06-03","Bologna",NA,"MAB",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"339","m1","TU","Nord Ouest ","Jendouba Tabarka ","36.96","8.74","","",NA,"Normand (1936)",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"340","m1","TU","Nord Ouest ","Jendouba Tabarka-Pobrezi ","36.95","8.73","2008-07-07","Mantic ",NA,"NMPC",NA,NA,NA,NA,NA,"Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"341","6942601","IT","Sicilia TP","Pantelleria Island, Lago di Venere","36.7","11.9","2019-06-17","M. Pavesi",NA,"coll. Poloni","4826b","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma cossyrense","Bologna, 1995"
"342","6942601","IT","Sicilia TP","Pantelleria Island, Lago di Venere","36.7","11.9","2019-06-17","M. Pavesi",NA,"coll. Poloni","4877","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma cossyrense","Bologna, 1995"
"343","6942601","IT","Sicilia TP","Pantelleria Island, Lago di Venere","36.7","11.9","2019-06-17","M. Pavesi",NA,"coll. Poloni","4878","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma cossyrense","Bologna, 1995"
"344","6942601","IT","Sicilia TP","Pantelleria Island, Lago di Venere","36.7","11.9","2019-06-17","M. Pavesi",NA,"coll. Poloni","﻿4826a","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma cossyrense","Bologna, 1995"
"345","9175253","PT","Madeira","Madeira, at a walk from Achada do Gramacho to Ribeira de S√£o Jorge, north of Madeira in Santana County","32.82","-16.9","2021-06-30","A. Franquino-Aguilar",NA,"coll. Poloni","4869","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma lowei","(Wollaston, 1854)"
"346","9175253","PT","Madeira","Madeira, at a walk from Achada do Gramacho to Ribeira de S√£o Jorge, north of Madeira in Santana County","32.82","-16.9","2021-06-30","A. Franquino-Aguilar",NA,"coll. Poloni","4870","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma lowei","(Wollaston, 1854)"
"347","9175253","PT","Madeira","Madeira, at a walk from Achada do Gramacho to Ribeira de S√£o Jorge, north of Madeira in Santana County","32.82","-16.9","2021-06-30","A. Franquino-Aguilar",NA,"coll. Poloni","4871","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma lowei","(Wollaston, 1854)"
"348","9175253","PT","Madeira","Madeira, at a walk from Achada do Gramacho to Ribeira de S√£o Jorge, north of Madeira in Santana County","32.82","-16.9","2021-06-30","A. Franquino-Aguilar",NA,"coll. Poloni","4872","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma lowei","(Wollaston, 1854)"
"349","9175253","PT","Madeira","Madeira, at a walk from Achada do Gramacho to Ribeira de S√£o Jorge, north of Madeira in Santana County","32.82","-16.9","2021-06-30","A. Franquino-Aguilar",NA,"coll. Poloni","4873","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma lowei","(Wollaston, 1854)"
"350","9175253","PT","Madeira","Madeira, Levada da Raposeira, Faj√£ da Ovelha (south in Calheta County)","32.76","-17.21","2021-07-22","A. Franquino-Aguilar",NA,"coll. Poloni","4875","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma lowei","(Wollaston, 1854)"
"351","6942602","IT","Sicilia RG","Punta Braccetto","36.82","14.46","2021-06-12","M. A. Bologna, C. Marangoni",NA,"coll. Poloni","4804","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma melitense","Cameron, 1907"
"352","6942602","IT","Sicilia RG","Punta Braccetto","36.82","14.46","2021-06-12","M. A. Bologna, C. Marangoni",NA,"coll. Poloni","4805","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma melitense","Cameron, 1907"
"353","6942602","IT","Sicilia RG","Punta Braccetto","36.82","14.46","2021-06-12","M. A. Bologna, C. Marangoni",NA,"coll. Poloni","4806","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma melitense","Cameron, 1907"
"354","6942602","IT","Sicilia RG","Punta Braccetto","36.82","14.46","2021-06-12","M. A. Bologna, C. Marangoni",NA,"coll. Poloni","4807","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma melitense","Cameron, 1907"
"355","6942602","IT","Sicilia RG","Punta Braccetto","36.82","14.46","2021-06-12","M. A. Bologna, C. Marangoni",NA,"coll. Poloni","4808","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma melitense","Cameron, 1907"
"356","6942602","MT","","Malta Island, Dingli (Gebel Ciantar)","35.86","14.37","2021-06-20","T. Cassar",NA,"coll. Poloni","4843","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma melitense","Cameron, 1907"
"357","6942602","MT","","Malta Island, Dingli (Gebel Ciantar)","35.86","14.37","2021-06-20","T. Cassar",NA,"coll. Poloni","4844","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma melitense","Cameron, 1907"
"358","6942602","MT","","Malta Island, Dingli (Gebel Ciantar)","35.86","14.37","2021-06-20","T. Cassar",NA,"coll. Poloni","4845","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma melitense","Cameron, 1907"
"359","6942602","MT","","Malta Island, Dingli (Gebel Ciantar)","35.86","14.37","2021-06-20","T. Cassar",NA,"coll. Poloni","4846","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma melitense","Cameron, 1907"
"360","6942602","MT","","Malta Island, Dingli (Gebel Ciantar)","35.86","14.37","2021-06-20","T. Cassar",NA,"coll. Poloni","4847","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma melitense","Cameron, 1907"
"361","m1","IT","Sardegna OR","Narbolia, Is Arenas, camping Nurapolis","40.06","8.46","2021-06-24","M. A. Bologna, A. Riccieri",NA,"coll. Poloni","4769","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"362","m1","IT","Sardegna OR","Narbolia, Is Arenas, camping Nurapolis","40.06","8.46","2021-06-24","M. A. Bologna, A. Riccieri",NA,"coll. Poloni","4770","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"363","m1","IT","Sardegna SS","Porto Ferro Beach","40.68","8.2","2021-06-22/2021-06-25","M. A. Bologna, A. Riccieri",NA,"coll. Poloni","4788","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"364","m1","IT","Sardegna SS","Porto Ferro Beach","40.68","8.2","2021-06-22/2021-06-25","M. A. Bologna, A. Riccieri",NA,"coll. Poloni","4789","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"365","m1","IT","Lazio RM","Rome province, Ladispoli, Torre Flavia","41.96","12.04","2021-06-19/2021-07-01","E. Silvia, De Michelis",NA,"coll. Poloni","4798","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"366","m1","IT","Lazio RM","Rome province, Ladispoli, Torre Flavia","41.96","12.04","2021-06-19/2021-07-01","E. Silvia, De Michelis",NA,"coll. Poloni","4799","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"367","m1","IT","Lazio VT","Montalto di Castro","42.33","11.57","2021-06-22","E. Capogna",NA,"coll. Poloni","4803","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"368","m1","IT","Sicilia RG","Punta Braccetto","36.83","14.45","2021-06-12","M. A. Bologna, C. Marangoni",NA,"coll. Poloni","4820","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"369","m1","IT","Sicilia RG","Punta Braccetto","36.83","14.45","2021-06-12","M. A. Bologna, C. Marangoni",NA,"coll. Poloni","4821","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"370","m1","ES","","Girona, Torroella de Montgri","42.01","3.19","2009-06-22","",NA,"coll. Poloni","4827","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"371","m1","IT","Puglia FG","Ischitella, Foce Varano Beach","41.91","15.79","2021-07-07","R. Vanzini",NA,"coll. Poloni","4831","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"372","m1","IT","Puglia FG","Ischitella, Foce Varano Beach","41.91","15.79","2021-07-07","R. Vanzini",NA,"coll. Poloni","4832","","dry","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"373","m1","FR","Corsica","Les Sables de Bisiglia","42.59","9.5","2021-07-07","P. Cerretti",NA,"coll. Poloni","4848","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"374","m1","MA","Rabat","Kenitra, Plage Sidi Boughaba","34.215098","-6.694575","2022-05-30","R. Poloni",NA,"coll. Poloni","5334","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
"375","m1","MA","Rabat","Kenitra, Plage Sidi Boughaba","34.215098","-6.694575","2022-05-30","R. Poloni",NA,"coll. Poloni","5335","","ethanol 96","whole body","MAB (Roma 3 University, Rome)","Coleoptera","Oedemeridae","Stenostoma","Stenostoma rostratum","(Fabricius, 1787)"
