"id","family","subfamily","tribe","genus","subgenus","species","subspecies","usage_key","det","typus","num_m","num_f","num_nosex","nation","region","location","altitude","lat","long","given_lat","given_long","date","collector","biog_reg","source","record_type","notes","collection_id","stage","preservation","localisation","tax_order","author_year"
417,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Tunisia","Nord Est","Nabeul Nabeul ","",NA,NA,36.44,"10.74","27_06_1989","","palaearctic","NMPC","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
418,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Tunisia","Nord Est","Tunis Bordj Cédria ","",NA,NA,36.68,"10.37","","","palaearctic","Normand (1936)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
419,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Tunisia","Nord Est","Tunis Radès ","",NA,NA,36.77,"10.28","","","palaearctic","Normand (1936)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
420,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,2,"Tunisia","Nord Ouest","Béja-Bizerte  btw Cap Negro .Cap Serrat","",NA,NA,37.16,"9.12","04_06_1984","P. Audisio","palaearctic","MAB","specimen","2 exx","","","","","Coleoptera","(Fabricius, 1787)"
421,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,12,"Tunisia","Nord Ouest","Jendouba btw Babouch. Tabarka ","300-500",NA,NA,36.96,"8.73","03_06_1984","Bologna","palaearctic","MAB","specimen","12 exx","","","","","Coleoptera","(Fabricius, 1787)"
422,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Tunisia","Nord Ouest","Jendouba Tabarka ","",NA,NA,36.96,"8.74","","","palaearctic","Normand (1936)","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
423,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Tunisia","Nord Ouest","Jendouba Tabarka-Pobrezi ","",NA,NA,36.95,"8.73","07_07_2008","Mantic ","palaearctic","NMPC","specimen","","","","","","Coleoptera","(Fabricius, 1787)"
432,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"cossyrense",NA,6942601,NA,"",NA,NA,NA,"Italy","","Pantelleria Island, Lago di Venere","",NA,NA,36.81,"11.98","","","palaearctic","Coll. Bologna","specimen","","4826a","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","Bologna, 1995"
433,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"cossyrense",NA,6942601,NA,"",NA,NA,NA,"Italy","","Pantelleria Island, Lago di Venere","",NA,NA,36.81,"11.98","","","palaearctic","Coll. Bologna","specimen","","4826b","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","Bologna, 1995"
434,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"cossyrense",NA,6942601,NA,"",NA,NA,NA,"Italy","","Pantelleria Island, Lago di Venere","",NA,NA,36.81,"11.98","","","palaearctic","Coll. Bologna","specimen","","4877","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","Bologna, 1995"
435,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"cossyrense",NA,6942601,NA,"",NA,NA,NA,"Italy","","Pantelleria Island, Lago di Venere","",NA,NA,36.81,"11.98","","","palaearctic","Coll. Bologna","specimen","","4878","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","Bologna, 1995"
436,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"lowei",NA,9175253,NA,"",NA,NA,NA,"Portugal","","Madeira, at a walk from Achada do Gramacho to Ribeira de São Jorge, north of Madeira in Santana County","",NA,NA,32.82,"-16.9","","","palaearctic","Coll. Bologna","specimen","","4869","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Wollaston, 1854)"
437,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"lowei",NA,9175253,NA,"",NA,NA,NA,"Portugal","","Madeira, at a walk from Achada do Gramacho to Ribeira de São Jorge, north of Madeira in Santana County","",NA,NA,32.82,"-16.9","","","palaearctic","Coll. Bologna","specimen","","4870","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Wollaston, 1854)"
438,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"lowei",NA,9175253,NA,"",NA,NA,NA,"Portugal","","Madeira, at a walk from Achada do Gramacho to Ribeira de São Jorge, north of Madeira in Santana County","",NA,NA,32.82,"-16.9","","","palaearctic","Coll. Bologna","specimen","","4871","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Wollaston, 1854)"
439,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"lowei",NA,9175253,NA,"",NA,NA,NA,"Portugal","","Madeira, at a walk from Achada do Gramacho to Ribeira de São Jorge, north of Madeira in Santana County","",NA,NA,32.82,"-16.9","","","palaearctic","Coll. Bologna","specimen","","4872","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Wollaston, 1854)"
440,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"lowei",NA,9175253,NA,"",NA,NA,NA,"Portugal","","Madeira, at a walk from Achada do Gramacho to Ribeira de São Jorge, north of Madeira in Santana County","",NA,NA,32.82,"-16.9","","","palaearctic","Coll. Bologna","specimen","","4873","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Wollaston, 1854)"
441,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"lowei",NA,9175253,NA,"",NA,NA,NA,"Portugal","","Madeira, Levada da Raposeira, Fajã da Ovelha (south in Calheta County)","",NA,NA,32.76,"-17.21","","","palaearctic","Coll. Bologna","specimen","","4875","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Wollaston, 1854)"
442,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"melitense",NA,6942602,NA,"",NA,NA,NA,"Italy","","Ragusa province, Punta Braccetto","",NA,NA,36.82,"14.46","","","palaearctic","Coll. Bologna","specimen","","4804","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","Cameron, 1904"
443,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"melitense",NA,6942602,NA,"",NA,NA,NA,"Italy","","Ragusa province, Punta Braccetto","",NA,NA,36.82,"14.46","","","palaearctic","Coll. Bologna","specimen","","4805","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","Cameron, 1904"
444,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"melitense",NA,6942602,NA,"",NA,NA,NA,"Italy","","Ragusa province, Punta Braccetto","",NA,NA,36.82,"14.46","","","palaearctic","Coll. Bologna","specimen","","4806","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","Cameron, 1904"
445,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"melitense",NA,6942602,NA,"",NA,NA,NA,"Italy","","Ragusa province, Punta Braccetto","",NA,NA,36.82,"14.46","","","palaearctic","Coll. Bologna","specimen","","4807","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","Cameron, 1904"
446,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"melitense",NA,6942602,NA,"",NA,NA,NA,"Italy","","Ragusa province, Punta Braccetto","",NA,NA,36.82,"14.46","","","palaearctic","Coll. Bologna","specimen","","4808","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","Cameron, 1904"
447,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"melitense",NA,6942602,NA,"",NA,NA,NA,"Malta","","Malta Island, Dingli (Gebel Ciantar)","",NA,NA,35.84,"14.39","","","palaearctic","Coll. Bologna","specimen","","4843","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","Cameron, 1904"
448,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"melitense",NA,6942602,NA,"",NA,NA,NA,"Malta","","Malta Island, Dingli (Gebel Ciantar)","",NA,NA,35.84,"14.39","","","palaearctic","Coll. Bologna","specimen","","4844","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","Cameron, 1904"
449,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"melitense",NA,6942602,NA,"",NA,NA,NA,"Malta","","Malta Island, Dingli (Gebel Ciantar)","",NA,NA,35.84,"14.39","","","palaearctic","Coll. Bologna","specimen","","4845","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","Cameron, 1904"
450,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"melitense",NA,6942602,NA,"",NA,NA,NA,"Malta","","Malta Island, Dingli (Gebel Ciantar)","",NA,NA,35.84,"14.39","","","palaearctic","Coll. Bologna","specimen","","4846","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","Cameron, 1904"
451,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"melitense",NA,6942602,NA,"",NA,NA,NA,"Malta","","Malta Island, Dingli (Gebel Ciantar)","",NA,NA,35.84,"14.39","","","palaearctic","Coll. Bologna","specimen","","4847","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","Cameron, 1904"
452,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Italy","","Oristano province, Narbolia, Is Arenas, camping Nurapolis","",NA,NA,40.06,"8.46","","","palaearctic","Coll. Bologna","specimen","","4769","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Fabricius, 1787)"
453,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Italy","","Oristano province, Narbolia, Is Arenas, camping Nurapolis","",NA,NA,40.06,"8.46","","","palaearctic","Coll. Bologna","specimen","","4770","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Fabricius, 1787)"
454,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Italy","","Sassari province, Porto Ferro Beach","",NA,NA,40.68,"8.2","","","palaearctic","Coll. Bologna","specimen","","4788","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Fabricius, 1787)"
455,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Italy","","Sassari province, Porto Ferro Beach","",NA,NA,40.68,"8.2","","","palaearctic","Coll. Bologna","specimen","","4789","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Fabricius, 1787)"
456,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Italy","","Rome province, Ladispoli, Torre Flavia","",NA,NA,41.96,"12.04","","","palaearctic","Coll. Bologna","specimen","","4798","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Fabricius, 1787)"
457,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Italy","","Rome province, Ladispoli, Torre Flavia","",NA,NA,41.96,"12.04","","","palaearctic","Coll. Bologna","specimen","","4799","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Fabricius, 1787)"
458,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Italy","","Viterbo province, Montalto di Castro","",NA,NA,42.33,"11.57","","","palaearctic","Coll. Bologna","specimen","","4803","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Fabricius, 1787)"
459,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Italy","","Ragusa province, Punta Braccetto","",NA,NA,36.82,"14.46","","","palaearctic","Coll. Bologna","specimen","","4820","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Fabricius, 1787)"
460,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Italy","","Ragusa province, Punta Braccetto","",NA,NA,36.82,"14.46","","","palaearctic","Coll. Bologna","specimen","","4821","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Fabricius, 1787)"
461,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Spain","","Girona, Torroella de Montgrì","",NA,NA,42.03,"3.19","","","palaearctic","Coll. Bologna","specimen","","4827","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Fabricius, 1787)"
463,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Italy","","Foggia province, Ischitella, Foce Varano Beach","",NA,NA,41.91,"15.79","","","palaearctic","Coll. Bologna","specimen","","4831","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Fabricius, 1787)"
464,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Italy","","Foggia province, Ischitella, Foce Varano Beach","",NA,NA,41.91,"15.79","","","palaearctic","Coll. Bologna","specimen","","4832","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Fabricius, 1787)"
466,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Morocco","","Rabat, Kenitra, Plage Sidi, Boughaba","",NA,NA,34.215098,"-6.694575","","","palaearctic","Coll. Bologna","specimen","","5334","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Fabricius, 1787)"
467,"Oedemeridae","Oedemerinae","Stenostomatini","Stenostoma",NA,"rostratum",NA,9182787,NA,"",NA,NA,NA,"Morocco","","Rabat, Kenitra, Plage Sidi, Boughaba","",NA,NA,34.215098,"-6.694575","","","palaearctic","Coll. Bologna","specimen","","5335","adult","alcol 96","coll. Bologna Univ. Roma 3","Coleoptera","(Fabricius, 1787)"
